Cuenta,Tipo de Documento,Identificacion Cliente,Nombre Cliente,Documento Afectado,Fecha emision,Fecha Vencimiento,Suma de Edad Cartera,Suma de Saldo Total Cartera,email
13050502,FVA ,900838988,AIR LIQUIDE COLOMBIA S.A.S.,40336,2022/10/21,2022/11/20,-17," $  233.530,00 ",facturas-proveedores@airliquide.com
13050502,FVA ,900838988,AIR LIQUIDE COLOMBIA S.A.S.,40337,2022/10/21,2022/11/20,-17," $  154.400,00 ",facturas-proveedores@airliquide.com
13050502,FVA ,900838988,AIR LIQUIDE COLOMBIA S.A.S.,40338,2022/10/21,2022/11/20,-17," $  288.716,42 ",facturas-proveedores@airliquide.com
13050502,FVA ,900838988,AIR LIQUIDE COLOMBIA S.A.S.,40339,2022/10/21,2022/11/20,-17," $  243.800,00 ",facturas-proveedores@airliquide.com
13050502,FVA ,900838988,AIR LIQUIDE COLOMBIA S.A.S.,40568,2022/10/25,2022/11/24,-21," $  243.800,00 ",facturas-proveedores@airliquide.com
13050502,FVA ,900838988,AIR LIQUIDE COLOMBIA S.A.S.,40569,2022/10/25,2022/11/24,-21," $  250.707,00 ",facturas-proveedores@airliquide.com
13050502,FVA ,900838988,AIR LIQUIDE COLOMBIA S.A.S.,40570,2022/10/25,2022/11/24,-21," $  146.680,00 ",facturas-proveedores@airliquide.com
13050502,FVA ,900838988,AIR LIQUIDE COLOMBIA S.A.S.,40571,2022/10/25,2022/11/24,-21," $  70.900,00 ",facturas-proveedores@airliquide.com
13050502,FVA ,900838988,AIR LIQUIDE COLOMBIA S.A.S.,40572,2022/10/25,2022/11/24,-21," $  150.469,55 ",facturas-proveedores@airliquide.com
13050502,FVA ,900838988,AIR LIQUIDE COLOMBIA S.A.S.,40573,2022/10/25,2022/11/24,-21," $  210.177,00 ",facturas-proveedores@airliquide.com
13050502,FVA ,900838988,AIR LIQUIDE COLOMBIA S.A.S.,40574,2022/10/25,2022/11/24,-21," $  204.580,00 ",facturas-proveedores@airliquide.com
13050502,FVA ,900838988,AIR LIQUIDE COLOMBIA S.A.S.,40575,2022/10/25,2022/11/24,-21," $  343.600,00 ",facturas-proveedores@airliquide.com
13050502,FVA ,900838988,AIR LIQUIDE COLOMBIA S.A.S.,40576,2022/10/25,2022/11/24,-21," $  146.680,00 ",facturas-proveedores@airliquide.com
13050502,FVA ,900936208,AIRES INTEGRALES DE COLOMBIA SAS,38980,2022/10/09,2022/11/08,-5," $  841.796,00 ",compras@airesintegralescol.com
13050502,FVA ,900936208,AIRES INTEGRALES DE COLOMBIA SAS,40204,2022/10/21,2022/11/20,-17," $  60.900,00 ",compras@airesintegralescol.com
13050502,FVA ,809012157,ALIANZA TEMPORALES SAS,36662,2022/09/09,2022/10/09,25," $  55.900,00 ",proveedores@alianzatemporales.com
13050502,FVA ,809012157,ALIANZA TEMPORALES SAS,39689,2022/10/16,2022/11/15,-12," $  111.800,00 ",proveedores@alianzatemporales.com
13050502,FVA ,890304130,ALIMENTOS CARNICOS S.A.S.,36774,2022/09/12,2022/10/12,22," $  376.060,50 ",recepcion_fe@alimentoscarnicos.com.co
13050502,FVA ,890304130,ALIMENTOS CARNICOS S.A.S.,36788,2022/09/12,2022/10/12,22," $  50.320,00 ",recepcion_fe@alimentoscarnicos.com.co
13050502,FVA ,890304130,ALIMENTOS CARNICOS S.A.S.,39987,2022/10/19,2022/11/18,-15," $  50.320,00 ",recepcion_fe@alimentoscarnicos.com.co
13050502,FVA ,900450226,ALKHORAYEF PETROLEUM COLOMBIA,31150,2022/07/05,2022/08/04,91," $  35.900,00 ",lrojas@alkhorayef.com
13050502,FVA ,800186960,ALTIPAL SAS,34712,2022/08/19,2022/09/18,46," $  567.600,00 ",sandra.romero@altipal.com.co
13050502,FVA ,901086046,AMORE GROUP SAS,39679,2022/10/16,2022/11/15,-12," $  192.807,00 ",factura.proveedor@alucan.com.co
13050502,FVA ,830513773,APPLUS NORCONTROL COLOMBIA LIMITADA,38494,2022/10/03,2022/11/02,1," $  999.740,00 ",luisa.suserquia@applus.com
13050502,FVA ,830513773,APPLUS NORCONTROL COLOMBIA LIMITADA,38495,2022/10/03,2022/11/02,1," $  999.740,00 ",luisa.suserquia@applus.com
13050502,FVA ,830513773,APPLUS NORCONTROL COLOMBIA LIMITADA,38726,2022/10/07,2022/11/06,-3," $  55.000,00 ",luisa.suserquia@applus.com
13050502,FVA ,830513773,APPLUS NORCONTROL COLOMBIA LIMITADA,39611,2022/10/14,2022/11/13,-10," $  9.219.224,00 ",luisa.suserquia@applus.com
13050502,FVA ,830513773,APPLUS NORCONTROL COLOMBIA LIMITADA,39612,2022/10/14,2022/11/13,-10," $  809.442,00 ",luisa.suserquia@applus.com
13050502,FVA ,830513773,APPLUS NORCONTROL COLOMBIA LIMITADA,39613,2022/10/14,2022/11/13,-10," $  1.073.337,00 ",luisa.suserquia@applus.com
13050502,FVA ,830513773,APPLUS NORCONTROL COLOMBIA LIMITADA,39614,2022/10/14,2022/11/13,-10," $  1.094.223,00 ",luisa.suserquia@applus.com
13050502,FVA ,830513773,APPLUS NORCONTROL COLOMBIA LIMITADA,39615,2022/10/14,2022/11/13,-10," $  1.756.425,00 ",luisa.suserquia@applus.com
13050502,FVA ,830513773,APPLUS NORCONTROL COLOMBIA LIMITADA,39616,2022/10/14,2022/11/13,-10," $  1.891.535,10 ",luisa.suserquia@applus.com
13050502,FVA ,900622284,AQUABIOSFERA SAS,34552,2022/08/18,2022/09/17,47," $  331.574,00 ",admonbog@aquabiosfera.com
13050502,FVA ,900622284,AQUABIOSFERA SAS,35924,2022/09/06,2022/10/06,28," $  87.000,00 ",admonbog@aquabiosfera.com
13050502,FVA ,900622284,AQUABIOSFERA SAS,36173,2022/09/07,2022/10/07,27," $  271.840,50 ",admonbog@aquabiosfera.com
13050502,FVA ,900622284,AQUABIOSFERA SAS,36174,2022/09/07,2022/10/07,27," $  144.000,00 ",admonbog@aquabiosfera.com
13050502,FVA ,900622284,AQUABIOSFERA SAS,37611,2022/09/16,2022/10/16,18," $  181.227,00 ",admonbog@aquabiosfera.com
13050502,FVA ,900622284,AQUABIOSFERA SAS,38136,2022/09/22,2022/10/22,12," $  85.900,00 ",admonbog@aquabiosfera.com
13050502,FVA ,900622284,AQUABIOSFERA SAS,38810,2022/10/08,2022/11/07,-4," $  50.000,00 ",admonbog@aquabiosfera.com
13050502,FVA ,900029467,ARON SAS,35398,2022/09/03,2022/10/03,31," $  254.374,00 ",contabilidad@aron.com.co
13050502,FVA ,900822791,ASIK SAS,40872,2022/11/01,2022/12/01,-28," $  148.417,00 ",facturacion@asik.com.co
13050502,FVA ,830068528,ASOCIACION CAMPAÑA COLOMBIANA CONTRA MINAS CCCM,40203,2022/10/21,2022/11/20,-17," $  65.900,00 ",asiscompras@colombiasinminas.org
13050502,FVA ,900058177,ASTRO SERVICIOS SAS,36671,2022/09/12,2022/10/12,22," $  177.800,00 ",proveedores@astroservicios.com
13050502,FVA ,900040299,ATLANTIC FS SAS,33599,2022/08/02,2022/09/01,63," $  675.500,00 ",DCASTRILLON@atlantic.la
13050502,FVA ,900040299,ATLANTIC FS SAS,38716,2022/10/07,2022/11/06,-3," $  374.700,00 ",DCASTRILLON@atlantic.la
13050502,FVA ,900040299,ATLANTIC FS SAS,38717,2022/10/07,2022/11/06,-3," $  374.700,00 ",DCASTRILLON@atlantic.la
13050502,FVA ,900040299,ATLANTIC FS SAS,39480,2022/10/13,2022/11/12,-9," $  624.500,00 ",DCASTRILLON@atlantic.la
13050502,FVA ,900040299,ATLANTIC FS SAS,39481,2022/10/13,2022/11/12,-9," $  354.734,00 ",DCASTRILLON@atlantic.la
13050502,FVA ,900412013,ATP INTEGRIDAD Y CORROSION S.A.S,40090,2022/10/20,2022/11/19,-16," $  622.034,17 ",integridad.facturacion@atpingenieria.com
13050502,FVA ,900412013,ATP INTEGRIDAD Y CORROSION S.A.S,40091,2022/10/20,2022/11/19,-16," $  207.342,79 ",integridad.facturacion@atpingenieria.com
13050502,FVA ,900412013,ATP INTEGRIDAD Y CORROSION S.A.S,40376,2022/10/22,2022/11/21,-18," $  79.000,00 ",integridad.facturacion@atpingenieria.com
13050502,FVA ,830025968,AUTOMATIZACION AVANZADA SA,38769,2022/10/08,2022/11/07,-4," $  121.900,00 ",rdelgado@automatizacionavanzada.com
13050502,FVA ,891301594,AVICOLA SANTARITA SAS,34556,2022/08/18,2022/09/17,47," $  150.000,00 ",tesoreria@avicolasantarita.com
13050502,FVA ,900799976,AVOFRUIT SAS,30480,2022/06/21,2022/07/21,105," $  89.806,00 ",crlondono@cartama.com
13050502,FVA ,900799976,AVOFRUIT SAS,34196,2022/08/16,2022/09/15,49," $  100.326,00 ",crlondono@cartama.com
13050502,FVA ,900799976,AVOFRUIT SAS,34664,2022/08/19,2022/09/18,46," $  92.423,00 ",crlondono@cartama.com
13050502,FVA ,900799976,AVOFRUIT SAS,37462,2022/09/15,2022/10/15,19," $  1.096.240,00 ",crlondono@cartama.com
13050502,FVA ,900799976,AVOFRUIT SAS,38767,2022/10/08,2022/11/07,-4," $  134.900,00 ",crlondono@cartama.com
13050502,FVA ,900799976,AVOFRUIT SAS,38768,2022/10/08,2022/11/07,-4," $  110.900,00 ",crlondono@cartama.com
13050502,FVA ,900799976,AVOFRUIT SAS,38921,2022/10/09,2022/11/08,-5," $  281.780,00 ",crlondono@cartama.com
13050502,FVA ,900799976,AVOFRUIT SAS,38922,2022/10/09,2022/11/08,-5," $  460.000,00 ",crlondono@cartama.com
13050502,FVA ,900799976,AVOFRUIT SAS,38923,2022/10/09,2022/11/08,-5," $  90.000,00 ",crlondono@cartama.com
13050502,FVA ,900799976,AVOFRUIT SAS,39152,2022/10/11,2022/11/10,-7," $  99.800,00 ",crlondono@cartama.com
13050502,FVA ,900799976,AVOFRUIT SAS,39681,2022/10/16,2022/11/15,-12," $  179.490,00 ",crlondono@cartama.com
13050502,FVA ,900799976,AVOFRUIT SAS,39682,2022/10/16,2022/11/15,-12," $  194.930,00 ",crlondono@cartama.com
13050502,FVA ,900799976,AVOFRUIT SAS,39683,2022/10/16,2022/11/15,-12," $  167.910,00 ",crlondono@cartama.com
13050502,FVA ,900799976,AVOFRUIT SAS,39684,2022/10/16,2022/11/15,-12," $  90.000,00 ",crlondono@cartama.com
13050502,FVA ,900799976,AVOFRUIT SAS,39685,2022/10/16,2022/11/15,-12," $  241.057,00 ",crlondono@cartama.com
13050502,FVA ,900799976,AVOFRUIT SAS,39686,2022/10/16,2022/11/15,-12," $  167.910,00 ",crlondono@cartama.com
13050502,FVA ,900799976,AVOFRUIT SAS,39687,2022/10/16,2022/11/15,-12," $  154.400,00 ",crlondono@cartama.com
13050502,FVA ,900799976,AVOFRUIT SAS,39688,2022/10/16,2022/11/15,-12," $  305.712,00 ",crlondono@cartama.com
13050502,FVA ,900799976,AVOFRUIT SAS,40092,2022/10/20,2022/11/19,-16," $  278.856,05 ",crlondono@cartama.com
13050502,FVA ,900799976,AVOFRUIT SAS,40093,2022/10/20,2022/11/19,-16," $  91.960,00 ",crlondono@cartama.com
13050502,FVA ,900799976,AVOFRUIT SAS,40094,2022/10/20,2022/11/19,-16," $  151.637,00 ",crlondono@cartama.com
13050502,FVA ,900799976,AVOFRUIT SAS,40095,2022/10/20,2022/11/19,-16," $  91.960,00 ",crlondono@cartama.com
13050502,FVA ,900799976,AVOFRUIT SAS,40096,2022/10/20,2022/11/19,-16," $  363.797,28 ",crlondono@cartama.com
13050502,FVA ,900799976,AVOFRUIT SAS,40097,2022/10/20,2022/11/19,-16," $  136.459,00 ",crlondono@cartama.com
13050502,FVA ,900799976,AVOFRUIT SAS,40098,2022/10/20,2022/11/19,-16," $  91.960,00 ",crlondono@cartama.com
13050502,FVA ,900799976,AVOFRUIT SAS,40099,2022/10/20,2022/11/19,-16," $  724.000,00 ",crlondono@cartama.com
13050502,FVA ,900799976,AVOFRUIT SAS,40844,2022/11/01,2022/12/01,-28," $  260.550,00 ",crlondono@cartama.com
13050502,FVA ,900799976,AVOFRUIT SAS,40873,2022/11/01,2022/12/01,-28," $  234.379,20 ",crlondono@cartama.com
13050502,FVA ,900799976,AVOFRUIT SAS,40874,2022/11/01,2022/12/01,-28," $  146.680,00 ",crlondono@cartama.com
13050502,FVA ,900799976,AVOFRUIT SAS,40875,2022/11/01,2022/12/01,-28," $  146.000,00 ",crlondono@cartama.com
13050502,FVA ,900491846,AZIMUT ENERGIA SAS,38770,2022/10/08,2022/11/07,-4," $  242.987,00 ",administracion@azimutenergia.co
13050502,FVA ,900491846,AZIMUT ENERGIA SAS,38771,2022/10/08,2022/11/07,-4," $  242.987,00 ",administracion@azimutenergia.co
13050502,FVA ,900491846,AZIMUT ENERGIA SAS,38772,2022/10/08,2022/11/07,-4," $  125.900,00 ",administracion@azimutenergia.co
13050502,FVA ,900491846,AZIMUT ENERGIA SAS,39690,2022/10/16,2022/11/15,-12," $  113.159,00 ",administracion@azimutenergia.co
13050502,FVA ,900491846,AZIMUT ENERGIA SAS,40645,2022/10/26,2022/11/25,-22," $  154.014,00 ",administracion@azimutenergia.co
13050502,FVA ,900263163,BIOMEDICAL DISTRIBUIDORA COLOMBIA S.L. LTDA,33570,2022/08/02,2022/09/01,63," $  64.900,00 ",yeison.castillo@bomigroup.com
13050502,FVA ,900263163,BIOMEDICAL DISTRIBUIDORA COLOMBIA S.L. LTDA,35316,2022/09/03,2022/10/03,31," $  246.654,00 ",yeison.castillo@bomigroup.com
13050502,FVA ,900263163,BIOMEDICAL DISTRIBUIDORA COLOMBIA S.L. LTDA,35317,2022/09/03,2022/10/03,31," $  149.800,00 ",yeison.castillo@bomigroup.com
13050502,FVA ,900263163,BIOMEDICAL DISTRIBUIDORA COLOMBIA S.L. LTDA,35465,2022/09/04,2022/10/04,30," $  64.900,00 ",yeison.castillo@bomigroup.com
13050502,FVA ,900263163,BIOMEDICAL DISTRIBUIDORA COLOMBIA S.L. LTDA,35466,2022/09/04,2022/10/04,30," $  63.900,00 ",yeison.castillo@bomigroup.com
13050502,FVA ,900263163,BIOMEDICAL DISTRIBUIDORA COLOMBIA S.L. LTDA,36051,2022/09/07,2022/10/07,27," $  173.410,50 ",yeison.castillo@bomigroup.com
13050502,FVA ,900263163,BIOMEDICAL DISTRIBUIDORA COLOMBIA S.L. LTDA,36209,2022/09/07,2022/10/07,27," $  85.900,00 ",yeison.castillo@bomigroup.com
13050502,FVA ,900263163,BIOMEDICAL DISTRIBUIDORA COLOMBIA S.L. LTDA,36249,2022/09/08,2022/10/08,26," $  376.060,50 ",yeison.castillo@bomigroup.com
13050502,FVA ,900263163,BIOMEDICAL DISTRIBUIDORA COLOMBIA S.L. LTDA,36250,2022/09/08,2022/10/08,26," $  101.800,00 ",yeison.castillo@bomigroup.com
13050502,FVA ,900263163,BIOMEDICAL DISTRIBUIDORA COLOMBIA S.L. LTDA,36251,2022/09/08,2022/10/08,26," $  109.800,00 ",yeison.castillo@bomigroup.com
13050502,FVA ,900263163,BIOMEDICAL DISTRIBUIDORA COLOMBIA S.L. LTDA,36252,2022/09/08,2022/10/08,26," $  64.900,00 ",yeison.castillo@bomigroup.com
13050502,FVA ,900263163,BIOMEDICAL DISTRIBUIDORA COLOMBIA S.L. LTDA,36524,2022/09/09,2022/10/09,25," $  103.800,00 ",yeison.castillo@bomigroup.com
13050502,FVA ,900263163,BIOMEDICAL DISTRIBUIDORA COLOMBIA S.L. LTDA,36525,2022/09/09,2022/10/09,25," $  187.885,50 ",yeison.castillo@bomigroup.com
13050502,FVA ,900263163,BIOMEDICAL DISTRIBUIDORA COLOMBIA S.L. LTDA,36676,2022/09/12,2022/10/12,22," $  64.900,00 ",yeison.castillo@bomigroup.com
13050502,FVA ,900263163,BIOMEDICAL DISTRIBUIDORA COLOMBIA S.L. LTDA,36677,2022/09/12,2022/10/12,22," $  149.531,59 ",yeison.castillo@bomigroup.com
13050502,FVA ,900263163,BIOMEDICAL DISTRIBUIDORA COLOMBIA S.L. LTDA,38045,2022/09/22,2022/10/22,12," $  64.900,00 ",yeison.castillo@bomigroup.com
13050502,FVA ,900263163,BIOMEDICAL DISTRIBUIDORA COLOMBIA S.L. LTDA,38046,2022/09/22,2022/10/22,12," $  107.800,00 ",yeison.castillo@bomigroup.com
13050502,FVA ,900263163,BIOMEDICAL DISTRIBUIDORA COLOMBIA S.L. LTDA,38718,2022/10/07,2022/11/06,-3," $  67.900,00 ",yeison.castillo@bomigroup.com
13050502,FVA ,900263163,BIOMEDICAL DISTRIBUIDORA COLOMBIA S.L. LTDA,38719,2022/10/07,2022/11/06,-3," $  50.900,00 ",yeison.castillo@bomigroup.com
13050502,FVA ,900263163,BIOMEDICAL DISTRIBUIDORA COLOMBIA S.L. LTDA,38720,2022/10/07,2022/11/06,-3," $  187.885,50 ",yeison.castillo@bomigroup.com
13050502,FVA ,900263163,BIOMEDICAL DISTRIBUIDORA COLOMBIA S.L. LTDA,38850,2022/10/08,2022/11/07,-4," $  255.600,00 ",yeison.castillo@bomigroup.com
13050502,FVA ,901276977,BLOCKCHAIN DEVELOPMENT AND CONSULTING SAS,35724,2022/09/05,2022/10/05,29," $  583.342,50 ",facturacion@blockchaindc.co
13050502,FVA ,901276977,BLOCKCHAIN DEVELOPMENT AND CONSULTING SAS,38572,2022/10/06,2022/11/05,-2," $  424.214,00 ",facturacion@blockchaindc.co
13050502,FVA ,800156023,BODEGAS SANTA LUCIA SAS,35341,2022/09/03,2022/10/03,31," $  210.177,00 ",facturasbsl@bodegasantalucia.com
13050502,FVA ,800156023,BODEGAS SANTA LUCIA SAS,37565,2022/09/16,2022/10/16,18," $  121.800,00 ",facturasbsl@bodegasantalucia.com
13050502,FVA ,800156023,BODEGAS SANTA LUCIA SAS,37566,2022/09/16,2022/10/16,18," $  235.074,00 ",facturasbsl@bodegasantalucia.com
13050502,FVA ,800156023,BODEGAS SANTA LUCIA SAS,37567,2022/09/16,2022/10/16,18," $  450.076,00 ",facturasbsl@bodegasantalucia.com
13050502,FVA ,800156023,BODEGAS SANTA LUCIA SAS,38924,2022/10/09,2022/11/08,-5," $  144.000,00 ",facturasbsl@bodegasantalucia.com
13050502,FVA ,800156023,BODEGAS SANTA LUCIA SAS,40377,2022/10/22,2022/11/21,-18," $  96.000,00 ",facturasbsl@bodegasantalucia.com
13050502,FVA ,900554592,BOYDORR SAS,40837,2022/11/01,2022/12/01,-28," $  1.349.070,00 ",factura.proveedores@boydorr.com
13050502,FVA ,900138858,BRECCIA SALUD SAS,36791,2022/09/12,2022/10/12,22," $  107.011,00 ",cuantespagar.breccia@locatelcolombia.com
13050502,FVA ,900138858,BRECCIA SALUD SAS,36792,2022/09/12,2022/10/12,22," $  504.695,00 ",cuantespagar.breccia@locatelcolombia.com
13050502,FVA ,900138858,BRECCIA SALUD SAS,36831,2022/09/13,2022/10/13,21," $  95.900,00 ",cuantespagar.breccia@locatelcolombia.com
13050502,FVA ,900138858,BRECCIA SALUD SAS,36832,2022/09/13,2022/10/13,21," $  377.894,00 ",cuantespagar.breccia@locatelcolombia.com
13050502,FVA ,900138858,BRECCIA SALUD SAS,37568,2022/09/16,2022/10/16,18," $  579.000,00 ",cuantespagar.breccia@locatelcolombia.com
13050502,FVA ,900138858,BRECCIA SALUD SAS,38079,2022/09/22,2022/10/22,12," $  675.500,00 ",cuantespagar.breccia@locatelcolombia.com
13050502,FVA ,900138858,BRECCIA SALUD SAS,38527,2022/10/04,2022/11/03,0," $  165.980,00 ",cuantespagar.breccia@locatelcolombia.com
13050502,FVA ,900138858,BRECCIA SALUD SAS,38529,2022/10/04,2022/11/03,0," $  110.000,00 ",cuantespagar.breccia@locatelcolombia.com
13050502,FVA ,900138858,BRECCIA SALUD SAS,38773,2022/10/08,2022/11/07,-4," $  193.000,00 ",cuantespagar.breccia@locatelcolombia.com
13050502,FVA ,900138858,BRECCIA SALUD SAS,38925,2022/10/09,2022/11/08,-5," $  138.000,00 ",cuantespagar.breccia@locatelcolombia.com
13050502,FVA ,900138858,BRECCIA SALUD SAS,38926,2022/10/09,2022/11/08,-5," $  347.400,00 ",cuantespagar.breccia@locatelcolombia.com
13050502,FVA ,900138858,BRECCIA SALUD SAS,38927,2022/10/09,2022/11/08,-5," $  173.700,00 ",cuantespagar.breccia@locatelcolombia.com
13050502,FVA ,900138858,BRECCIA SALUD SAS,39153,2022/10/11,2022/11/10,-7," $  124.000,00 ",cuantespagar.breccia@locatelcolombia.com
13050502,FVA ,900138858,BRECCIA SALUD SAS,39691,2022/10/16,2022/11/15,-12," $  82.900,00 ",cuantespagar.breccia@locatelcolombia.com
13050502,FVA ,900138858,BRECCIA SALUD SAS,39692,2022/10/16,2022/11/15,-12," $  260.550,00 ",cuantespagar.breccia@locatelcolombia.com
13050502,FVA ,900138858,BRECCIA SALUD SAS,39693,2022/10/16,2022/11/15,-12," $  86.000,00 ",cuantespagar.breccia@locatelcolombia.com
13050502,FVA ,900138858,BRECCIA SALUD SAS,39694,2022/10/16,2022/11/15,-12," $  1.167.650,00 ",cuantespagar.breccia@locatelcolombia.com
13050502,FVA ,900138858,BRECCIA SALUD SAS,39695,2022/10/16,2022/11/15,-12," $  1.061.500,00 ",cuantespagar.breccia@locatelcolombia.com
13050502,FVA ,900138858,BRECCIA SALUD SAS,39696,2022/10/16,2022/11/15,-12," $  138.000,00 ",cuantespagar.breccia@locatelcolombia.com
13050502,FVA ,900138858,BRECCIA SALUD SAS,39697,2022/10/16,2022/11/15,-12," $  110.000,00 ",cuantespagar.breccia@locatelcolombia.com
13050502,FVA ,900138858,BRECCIA SALUD SAS,39698,2022/10/16,2022/11/15,-12," $  116.934,00 ",cuantespagar.breccia@locatelcolombia.com
13050502,FVA ,900138858,BRECCIA SALUD SAS,39809,2022/10/16,2022/11/15,-12," $  230.383,13 ",cuantespagar.breccia@locatelcolombia.com
13050502,FVA ,900138858,BRECCIA SALUD SAS,39810,2022/10/16,2022/11/15,-12," $  281.102,57 ",cuantespagar.breccia@locatelcolombia.com
13050502,FVA ,900138858,BRECCIA SALUD SAS,39811,2022/10/16,2022/11/15,-12," $  146.573,00 ",cuantespagar.breccia@locatelcolombia.com
13050502,FVA ,900138858,BRECCIA SALUD SAS,40101,2022/10/20,2022/11/19,-16," $  1.026.518,75 ",cuantespagar.breccia@locatelcolombia.com
13050502,FVA ,900138858,BRECCIA SALUD SAS,40102,2022/10/20,2022/11/19,-16," $  396.886,16 ",cuantespagar.breccia@locatelcolombia.com
13050502,FVA ,900138858,BRECCIA SALUD SAS,40103,2022/10/20,2022/11/19,-16," $  258.581,40 ",cuantespagar.breccia@locatelcolombia.com
13050502,FVA ,900138858,BRECCIA SALUD SAS,40104,2022/10/20,2022/11/19,-16," $  565.926,18 ",cuantespagar.breccia@locatelcolombia.com
13050502,FVA ,900138858,BRECCIA SALUD SAS,40145,2022/10/20,2022/11/19,-16," $  286.094,51 ",cuantespagar.breccia@locatelcolombia.com
13050502,FVA ,900138858,BRECCIA SALUD SAS,40378,2022/10/22,2022/11/21,-18," $  1.839.269,73 ",cuantespagar.breccia@locatelcolombia.com
13050502,FVA ,900138858,BRECCIA SALUD SAS,40379,2022/10/22,2022/11/21,-18," $  573.399,14 ",cuantespagar.breccia@locatelcolombia.com
13050502,FVA ,900138858,BRECCIA SALUD SAS,40380,2022/10/22,2022/11/21,-18," $  609.936,93 ",cuantespagar.breccia@locatelcolombia.com
13050502,FVA ,900138858,BRECCIA SALUD SAS,40646,2022/10/26,2022/11/25,-22," $  100.000,00 ",cuantespagar.breccia@locatelcolombia.com
13050502,FVA ,800184195,BUREAU VERITAS COLOMBIA LTDA,29157,2022/06/08,2022/07/08,118," $  896.002,50 ",facturas.colombia@bureauveritas.com
13050502,FVA ,890401053,BUZCA SOLUCIONES DE INGENIERIA SA,36582,2022/09/09,2022/10/09,25," $  85.900,00 ",sestrella@buzca.com
13050502,FVA ,890401053,BUZCA SOLUCIONES DE INGENIERIA SA,36716,2022/09/12,2022/10/12,22," $  85.900,00 ",sestrella@buzca.com
13050502,FVA ,890401053,BUZCA SOLUCIONES DE INGENIERIA SA,36717,2022/09/12,2022/10/12,22," $  165.787,00 ",sestrella@buzca.com
13050502,FVA ,890401053,BUZCA SOLUCIONES DE INGENIERIA SA,36718,2022/09/12,2022/10/12,22," $  85.900,00 ",sestrella@buzca.com
13050502,FVA ,890401053,BUZCA SOLUCIONES DE INGENIERIA SA,36719,2022/09/12,2022/10/12,22," $  248.680,50 ",sestrella@buzca.com
13050502,FVA ,890401053,BUZCA SOLUCIONES DE INGENIERIA SA,36775,2022/09/12,2022/10/12,22," $  200.527,00 ",sestrella@buzca.com
13050502,FVA ,890401053,BUZCA SOLUCIONES DE INGENIERIA SA,37996,2022/09/21,2022/10/21,13," $  100.900,00 ",sestrella@buzca.com
13050502,FVA ,890401053,BUZCA SOLUCIONES DE INGENIERIA SA,37997,2022/09/21,2022/10/21,13," $  100.900,00 ",sestrella@buzca.com
13050502,FVA ,890401053,BUZCA SOLUCIONES DE INGENIERIA SA,37998,2022/09/21,2022/10/21,13," $  100.900,00 ",sestrella@buzca.com
13050502,FVA ,890401053,BUZCA SOLUCIONES DE INGENIERIA SA,38573,2022/10/06,2022/11/05,-2," $  115.800,00 ",sestrella@buzca.com
13050502,FVA ,890401053,BUZCA SOLUCIONES DE INGENIERIA SA,39154,2022/10/11,2022/11/10,-7," $  257.700,00 ",sestrella@buzca.com
13050502,FVA ,890401053,BUZCA SOLUCIONES DE INGENIERIA SA,39155,2022/10/11,2022/11/10,-7," $  315.800,00 ",sestrella@buzca.com
13050502,FVA ,890401053,BUZCA SOLUCIONES DE INGENIERIA SA,40146,2022/10/20,2022/11/19,-16," $  294.407,99 ",sestrella@buzca.com
13050502,FVA ,890401053,BUZCA SOLUCIONES DE INGENIERIA SA,40647,2022/10/26,2022/11/25,-22," $  85.900,00 ",sestrella@buzca.com
13050502,FVA ,900496980,CENTRA INGENIERÍA Y CONSTRUCCIÓN SA,38641,2022/10/06,2022/11/05,-2," $  258.234,00 ",facturacion@centraic.com
13050502,FVA ,900496980,CENTRA INGENIERÍA Y CONSTRUCCIÓN SA,39840,2022/10/16,2022/11/15,-12," $  634.005,00 ",facturacion@centraic.com
13050502,FVA ,800011951,CENTRO NACIONAL DE CONSULTORIA SA,38506,2022/10/04,2022/11/03,0," $  139.800,00 ",cprieto@cnccol.com
13050502,FVA ,800011951,CENTRO NACIONAL DE CONSULTORIA SA,38507,2022/10/04,2022/11/03,0," $  111.800,00 ",cprieto@cnccol.com
13050502,FVA ,800011951,CENTRO NACIONAL DE CONSULTORIA SA,39156,2022/10/11,2022/11/10,-7," $  406.000,00 ",cprieto@cnccol.com
13050502,FVA ,800011951,CENTRO NACIONAL DE CONSULTORIA SA,40381,2022/10/22,2022/11/21,-18," $  1.080.800,00 ",cprieto@cnccol.com
13050502,FVA ,800011951,CENTRO NACIONAL DE CONSULTORIA SA,40382,2022/10/22,2022/11/21,-18," $  154.400,00 ",cprieto@cnccol.com
13050502,FVA ,800011951,CENTRO NACIONAL DE CONSULTORIA SA,40648,2022/10/26,2022/11/25,-22," $  1.042.200,00 ",cprieto@cnccol.com
13050502,FVA ,830038753,CESVI COLOMBIA SA,39703,2022/10/16,2022/11/15,-12," $  46.900,00 ",whlopez@cesvicolombia.com
